"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"Pathways in cancer","3/535",0.54852043118358,0.709779486664779,0,0,1.04979395604396,0.630433552572017,"PDGFRA;HSP90AA1;HSP90AB1","OPC","","Users"
"Neuroactive ligand-receptor interaction","2/348",0.558146181819474,0.709779486664779,0,0,1.07608037434627,0.627499457968162,"GRID2;CALCRL","OPC","","Users"
"mTOR signaling pathway","1/154",0.56364310810857,0.709779486664779,0,0,1.21716611172771,0.697842733539504,"SGK1","OPC","","Users"
"Hippo signaling pathway","1/159",0.575281198224418,0.709779486664779,0,0,1.17834965368999,0.651505184059082,"DLG2","OPC","","Users"
"Human papillomavirus infection","2/360",0.576643822571514,0.709779486664779,0,0,1.03937217345039,0.572206077119031,"DLG2;MAML2","OPC","","Users"
"JAK-STAT signaling pathway","1/164",0.586611711253487,0.709779486664779,0,0,1.141914573446,0.609088278588259,"PDGFRA","OPC","","Users"
"Tight junction","1/167",0.593265741425172,0.709779486664779,0,0,1.12110706978859,0.585344407137923,"DLG2","OPC","","Users"
"Influenza A","1/168",0.595460085717827,0.709779486664779,0,0,1.11433736300983,0.577695799735771,"XPO1","OPC","","Users"
"Ribosome","1/170",0.59981365070263,0.709779486664779,0,0,1.10103829407168,0.562780589328314,"RPL13","OPC","","Users"
"Alzheimer disease","1/175",0.610495551061683,0.710576788940648,0,0,1.06912817176318,0.527597938400535,"GAPDH","OPC","","Users"
"Axon guidance","1/180",0.620894919653531,0.711024827345173,0,0,1.0390007378518,0.495180918021963,"LRRC4C","OPC","","Users"
"Calcium signaling pathway","1/189",0.638925314227304,0.720058687462517,0,0,0.988809714973906,0.442954824215135,"PDGFRA","OPC","","Users"
"Focal adhesion","1/199",0.65796403010537,0.729928845898145,0,0,0.938393367638651,0.392816169402577,"PDGFRA","OPC","","Users"
"Herpes simplex virus 1 infection","2/433",0.677032096934679,0.730940837258058,0,0,0.860103855927522,0.335471980735844,"B2M;SRSF7","OPC","","Users"
"cAMP signaling pathway","1/211",0.679501688414256,0.730940837258058,0,0,0.884231805929919,0.341663244356915,"PDE4B","OPC","","Users"
"Regulation of actin cytoskeleton","1/217",0.689761071778731,0.730940837258058,0,0,0.859407756813417,0.319192647111424,"PDGFRA","OPC","","Users"
"Epstein-Barr virus infection","1/229",0.709313745883116,0.733503450421856,0,0,0.813679245283019,0.279464102246499,"B2M","OPC","","Users"
"Ras signaling pathway","1/233",0.715556022880361,0.733503450421856,0,0,0.799487638256344,0.267584822190593,"PDGFRA","OPC","","Users"
"Human immunodeficiency virus 1 infection","1/238",0.723172415908872,0.733503450421856,0,0,0.782421781705278,0.25358885551953,"B2M","OPC","","Users"
"Endocytosis","1/269",0.766083505153708,0.766083505153708,0,0,0.690826527738665,0.184080469399858,"PDGFRA","OPC","","Users"
"Parkinson disease","56/144",2.7507271414128e-37,7.04186148201677e-35,0,0,13.9376114081996,1173.32085640282,"NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;PARK7;COX6A1;COX7C;UCHL1;UQCRFS1;PRKACB;COX8A;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS5;NDUFS4;VDAC3;NDUFS3;VDAC2;NDUFS2;VDAC1;SLC25A5;SLC25A4;NDUFB9;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB4;NDUFB2;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;UBB;NDUFV3;CYC1;NDUFV2;NDUFV1;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;UBE2G2;COX6C;UQCRQ;NDUFAB1;CYCS","Pvalb","","Users"
"Oxidative phosphorylation","51/134",1.65692561341143e-33,2.12086478516663e-31,0,0,13.3841881286614,1010.24312710606,"NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;COX8A;ATP6V1G1;ATP6V0B;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS5;NDUFS4;NDUFS3;NDUFS2;ATP6V0D1;ATP6V0C;NDUFB9;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB4;NDUFB2;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;NDUFV3;CYC1;NDUFV2;ATP6V0E2;NDUFV1;ATP6V1F;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;COX6C;UQCRQ;NDUFAB1","Pvalb","","Users"
"Huntington disease","59/192",1.30111921531329e-32,1.11028839706734e-30,0,0,9.72653856864383,714.117580416078,"NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;CLTA;COX6A1;COX7C;UQCRFS1;AP2M1;COX8A;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS5;NDUFS4;VDAC3;NDUFS3;VDAC2;NDUFS2;VDAC1;SLC25A5;SLC25A4;NDUFB9;NDUFB8;HDAC2;NDUFB7;NDUFB10;UQCRB;NDUFB6;DCTN2;NDUFB11;NDUFB4;NDUFB2;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;AP2S1;NDUFV3;CYC1;NDUFV2;POLR2I;NDUFV1;POLR2L;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;COX6C;SOD1;UQCRQ;NDUFAB1;CYCS","Pvalb","","Users"
"Non-alcoholic fatty liver disease (NAFLD)","51/151",1.43727629920901e-30,9.19856831493765e-29,0,0,11.0989334862385,762.661027197697,"GSK3B;NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;COX8A;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFB9;PRKAA1;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB4;NDUFB2;COX7A2;UQCR11;UQCR10;COX5B;COX5A;UQCRH;CDC42;MAPK9;NDUFV3;CYC1;NDUFV2;NDUFV1;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;COX6C;MAPK10;UQCRQ;NDUFAB1;CYCS","Pvalb","","Users"
"Alzheimer disease","53/175",4.69662039071452e-29,2.40466964004584e-27,0,0,9.46499905784813,617.384137056661,"GSK3B;NDUFA13;COX7B;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;UQCRFS1;COX8A;SDHD;COX6B1;NDUFS8;NDUFS7;NDUFS5;NDUFS4;NDUFS3;NDUFS2;GAPDH;NDUFB9;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB4;NDUFB2;COX7A2;UQCR11;CACNA1C;UQCR10;COX5B;COX5A;UQCRH;RTN4;NDUFV3;CYC1;NDUFV2;NDUFV1;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;COX6C;UQCRQ;NDUFAB1;CYCS;CALM3;CALM1;CALM2","Pvalb","","Users"
"Thermogenesis","54/231",1.5282930036764e-23,6.52071681568596e-22,0,0,6.63532991359638,348.589085498614,"ATF2;COX7B;NDUFA13;NDUFA12;COX4I1;NDUFA10;COX6A1;COX7C;ACTB;RPS6KA2;UQCRFS1;PRKACB;COX8A;SDHD;ARID1B;COX6B1;NDUFS8;NDUFS7;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFB9;PRKAA1;NDUFB8;NDUFB7;SMARCD3;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB4;NDUFB2;UQCR11;COX7A2;UQCR10;COX5B;COX5A;UQCRH;COX14;NDUFV3;CYC1;NDUFV2;NDUFV1;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;COX6C;UQCRQ;RHEB;NDUFAB1","Pvalb","","Users"
"Retrograde endocannabinoid signaling","35/150",1.10307212712714e-15,4.03409235063639e-14,0,0,6.49892283587936,223.827303960678,"NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB4;NDUFA10;NDUFB2;CACNA1C;MAPK9;GNG3;NDUFV3;NDUFV2;PRKACB;NDUFV1;GABRD;GABRA1;NDUFA8;KCNJ6;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA1;MAPK10;NDUFS8;NDUFS7;NDUFS5;NDUFS4;NDUFAB1;NDUFS3;NDUFS2","Pvalb","","Users"
"Cardiac muscle contraction","24/78",4.76410934638626e-14,1.5245149908436e-12,0,0,9.40452354467927,288.484518659701,"COX8A;RYR2;COX7B;UQCRB;COX4I1;ATP1A3;UQCR11;COX7A2;UQCR10;ATP1A1;CACNA1C;COX6A1;COX5B;COX6C;COX7C;COX5A;SLC8A1;UQCRH;COX6B1;SLC9A6;UQCRQ;UQCRFS1;CYC1;CACNG2","Pvalb","","Users"
"Ribosome","30/170",2.22300996372224e-10,6.32322834125438e-09,0,0,4.54415293553031,101.002836461967,"MRPS16;RPL34;RPLP1;RPL12;MRPL16;MRPL15;RPL8;RPL10A;RPL6;RPS14;MRPL20;RPL7A;RPS18;RPS3;RPL18;RPL17;RPS12;RPL19;RPL41;RPS8;RPL22;MRPS21;RPSA;RPS28;RPS27;RPL24;RPL26;RPL29;RPL28;RPS21","Pvalb","","Users"
"Synaptic vesicle cycle","15/77",1.97677362957816e-06,5.06054049172008e-05,0,0,5.06652337643882,66.5439435994992,"NSF;SNAP25;ATP6V1G1;ATP6V0B;RAB3A;SYT1;CLTA;CPLX1;AP2S1;ATP6V0D1;ATP6V0E2;ATP6V0C;AP2M1;STX1A;ATP6V1F","Pvalb","","Users"
"Insulin secretion","13/86",0.000151327998146345,0.00352181522958767,0,0,3.71898238747554,32.7123955802161,"ATF2;SNAP25;RYR2;RAB3A;ATP1A3;ATP1A1;CACNA1C;RIMS2;PCLO;KCNMA1;KCNMB2;PRKACB;STX1A","Pvalb","","Users"
"Glycolysis / Gluconeogenesis","11/67",0.000228865863811461,0.00488247176131116,0,0,4.09678493107769,34.3407854299938,"LDHB;TPI1;PKM;PDHA1;PGAM1;PGK1;ALDOC;ENO2;ALDOA;GAPDH;PFKM","Pvalb","","Users"
"cGMP-PKG signaling pathway","19/172",0.000385413754559254,0.00752313286745495,0,0,2.59960090230783,20.435964711259,"MEF2A;ATF2;GUCY1A2;MEF2C;ATP1A3;CACNA1C;ATP1A1;SLC8A1;NPPC;KCNMB2;KCNMA1;VDAC3;VDAC2;VDAC1;CALM3;CALM1;SLC25A5;CALM2;SLC25A4","Pvalb","","Users"
"Ferroptosis","8/40",0.000411421328688942,0.00752313286745495,0,0,5.20355191256831,40.5663325666101,"PRNP;MAP1LC3A;GPX4;FTH1;VDAC3;VDAC2;SAT2;SAT1","Pvalb","","Users"
"Vasopressin-regulated water reabsorption","8/43",0.000686461936480534,0.0117156170492678,0,0,4.7567837626854,34.6482216098479,"DYNC2LI1;NSF;DYNC1H1;DYNC1LI1;DCTN2;DYNLL1;PRKACB;RAB5A","Pvalb","","Users"
"GABAergic synapse","12/90",0.000864199814863365,0.0138271970378138,0,0,3.20847758169383,22.6316593293361,"NSF;GABARAPL2;GABRA1;GNG3;KCNJ6;CACNA1C;GLUL;PRKACB;GABRD;GPHN;GABARAP;TRAK2","Pvalb","","Users"
"Dopaminergic synapse","15/135",0.00143806066994043,0.0216555018532207,0,0,2.60971916299559,17.0792022299945,"ATF2;GSK3B;KCNJ6;CACNA1C;MAPK10;PPP2CB;MAPK9;GNG3;CALY;PPP2R2B;CALM3;CALM1;PRKACB;CALM2;SCN1A","Pvalb","","Users"
"Pyruvate metabolism","7/38",0.00156893978272895,0.0223138102432561,0,0,4.69509790111283,30.3179147775376,"LDHB;PDHA1;PKM;MDH1;ME3;ACYP2;ACYP1","Pvalb","","Users"
"Mitophagy","9/63",0.0023006723166753,0.0309985322667829,0,0,3.46881838074398,21.0715241786136,"MAPK10;GABARAPL2;MAPK9;RHOT1;UBB;MFN1;TOMM7;FOXO3;GABARAP","Pvalb","","Users"
"Fluid shear stress and atherosclerosis","15/143",0.00254468093797661,0.0325719160061006,0,0,2.44557922632159,14.6092789155178,"MEF2A;MEF2C;PRKAA1;HSP90AB1;MGST3;ACTB;MAPK10;NPPC;MAPK9;GSTA4;CTSL;CTNNB1;CALM3;CALM1;CALM2","Pvalb","","Users"
"Neurotrophin signaling pathway","13/121",0.00389331089108937,0.0474613137199466,0,0,2.50912698412698,13.921879415384,"BEX3;GSK3B;MAGED1;NTRK3;FOXO3;CDC42;MAPK10;MAPK9;RPS6KA2;CALM3;CALM1;CALM2;SH2B1","Pvalb","","Users"
"Collecting duct acid secretion","5/27",0.00716608452183895,0.0814681464265284,0,0,4.7175183204595,23.2969729683605,"ATP6V1G1;ATP6V0E2;ATP6V0D1;ATP6V0C;ATP6V1F","Pvalb","","Users"
"Oocyte meiosis","12/116",0.00731940378050841,0.0814681464265284,0,0,2.40306510174787,11.8164151714323,"PPP2CB;SLK;RPS6KA2;CALM3;IGF1;CPEB3;CALM1;PRKACB;CALM2;RBX1;CPEB4;YWHAH","Pvalb","","Users"
"Endocrine and other factor-regulated calcium reabsorption","7/55",0.0128377710469912,0.136936224501239,0,0,3.0295442139738,13.1947665646264,"AP2S1;CLTA;ATP1A3;ATP1A1;PRKACB;SLC8A1;AP2M1","Pvalb","","Users"
"Necroptosis","15/176",0.0165034747305739,0.168995581241077,0,0,1.94092538375243,7.96591554669505,"HSP90AB1;PARP1;H2AFZ;MAPK10;MAPK9;FTH1;VDAC3;VDAC2;VDAC1;DNM1L;SLC25A5;GLUL;PPIA;SLC25A4;CHMP5","Pvalb","","Users"
"Protein processing in endoplasmic reticulum","14/163",0.0189110325648477,0.179421662120246,0,0,1.95651242976647,7.76346048267783,"HSPA8;HSP90AB1;SSR4;UBE2G2;RBX1;DNAJB2;MAPK10;DNAJB1;ERLEC1;MAPK9;HSPH1;ERP29;SSR1;CALR","Pvalb","","Users"
"Glucagon signaling pathway","10/102",0.0193435514076648,0.179421662120246,0,0,2.26022667746083,8.91748968932396,"ATF2;LDHB;PRKAA1;PDHA1;PKM;PGAM1;CALM3;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Adrenergic signaling in cardiomyocytes","13/148",0.0196242442944019,0.179421662120246,0,0,2.00444444444444,7.87945011124164,"ATF2;RYR2;ATP1A3;CACNA1C;ATP1A1;SLC8A1;PPP2CB;PPP2R2B;CALM3;CALM1;CACNG2;PRKACB;CALM2","Pvalb","","Users"
"HIF-1 signaling pathway","10/104",0.0218527551680898,0.192907080104517,0,0,2.21190370767402,8.45705516807632,"PDHA1;CDKN1B;PGK1;ELOB;IGF1;ELOC;ENO2;ALDOA;GAPDH;RBX1","Pvalb","","Users"
"GnRH signaling pathway","9/90",0.0229525352268925,0.195861633936149,0,0,2.3092633114515,8.71591459212011,"CDC42;MAP3K2;MAPK10;MAPK9;CALM3;CACNA1C;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Apelin signaling pathway","12/138",0.026086362530432,0.204529299245325,0,0,1.98118237415713,7.22406970831952,"MEF2A;GABARAPL2;RYR2;MEF2C;PRKAA1;GNG3;CALM3;CALM1;PRKACB;CALM2;SLC8A1;GABARAP","Pvalb","","Users"
"Oxytocin signaling pathway","13/154",0.0262227297159153,0.204529299245325,0,0,1.91854103343465,6.98565481495103,"GUCY1A2;RYR2;MEF2C;PRKAA1;KCNJ6;CACNA1C;ACTB;MYL6;CALM3;CALM1;CACNG2;PRKACB;CALM2","Pvalb","","Users"
"Salivary secretion","8/78",0.0271640475560198,0.204529299245325,0,0,2.37402029664325,8.56038710836335,"GUCY1A2;KCNMA1;ATP1A3;CALM3;ATP1A1;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Salmonella infection","8/78",0.0271640475560198,0.204529299245325,0,0,2.37402029664325,8.56038710836335,"CDC42;MAPK10;DYNC1LI1;MAPK9;DYNC1H1;ARPC2;PFN1;ACTB","Pvalb","","Users"
"MAPK signaling pathway","21/294",0.032113425758146,0.234886771259583,0,0,1.60361589629882,5.51400293243321,"MAP3K2;ATF2;HSPA8;MEF2C;JUND;IGF1;IL1RAP;CACNA1C;CDC42;MAPK10;MAPK9;PAK1;ERBB4;RPS6KA2;TAOK1;STMN1;CACNG2;PRKACB;PTPN5;MAP4K3;MAP4K4","Pvalb","","Users"
"Amphetamine addiction","7/68",0.0368489562903123,0.259747329504876,0,0,2.38227503758322,7.86371833700397,"ATF2;CALM3;CACNA1C;CALM1;PRKACB;CALM2;STX1A","Pvalb","","Users"
"Autophagy","11/130",0.0382407867846848,0.259747329504876,0,0,1.92151334217898,6.2715363487367,"SH3GLB1;MAPK10;GABARAPL2;PPP2CB;MAPK9;PRKAA1;RHEB;CTSL;PTEN;PRKACB;GABARAP","Pvalb","","Users"
"Circadian entrainment","9/99",0.0392258530001005,0.259747329504876,0,0,2.077352297593,6.72733763686286,"GUCY1A2;RYR2;GNG3;KCNJ6;CALM3;CACNA1C;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Phagosome","14/180",0.0395708822292585,0.259747329504876,0,0,1.7545694328469,5.66666574713219,"DYNC1H1;ATP6V1G1;ATP6V0B;ACTB;DYNC1LI1;TUBB2A;TUBB3;CTSL;CALR;ATP6V0D1;ATP6V0E2;RAB5A;ATP6V0C;ATP6V1F","Pvalb","","Users"
"FoxO signaling pathway","11/132",0.0419870735825838,0.268717270928536,0,0,1.88955342902711,5.99062787133573,"MAPK10;GABARAPL2;MAPK9;USP7;PRKAA1;CDKN1B;FOXG1;PTEN;IGF1;FOXO3;GABARAP","Pvalb","","Users"
"Longevity regulating pathway","9/102",0.0460494889454513,0.28752851634233,0,0,2.01002329356956,6.18692931297029,"ATF2;HSPA8;PRKAA1;HDAC2;RHEB;IGF1;FOXO3;PRKACB;SOD1","Pvalb","","Users"
"Mineral absorption","5/44",0.0509310303895428,0.31043675666007,0,0,2.65879001173119,7.91597005471126,"FTH1;ATP1A3;ATP1A1;SLC8A1;ATOX1","Pvalb","","Users"
"mTOR signaling pathway","12/154",0.0532639123722084,0.315312550251583,0,0,1.75646635024196,5.15083097358605,"GSK3B;ATP6V1G1;PRKAA1;WDR59;RHEB;RPS6KA2;PTEN;IGF1;LAMTOR1;LPIN1;ATP6V1F;LAMTOR5","Pvalb","","Users"
"Gastric acid secretion","7/74",0.0541943445744908,0.315312550251583,0,0,2.16825262334615,6.32084390634934,"ATP1A3;CALM3;ATP1A1;CALM1;PRKACB;CALM2;ACTB","Pvalb","","Users"
"Progesterone-mediated oocyte maturation","8/90",0.0559364464657049,0.318216228782677,0,0,2.02532320405171,5.84009868397155,"MAPK10;MAPK9;HSP90AB1;RPS6KA2;IGF1;CPEB3;PRKACB;CPEB4","Pvalb","","Users"
"Citrate cycle (TCA cycle)","4/32",0.0581722729166137,0.323741344927241,0,0,2.96113788279185,8.42250201934718,"PDHA1;SUCLA2;MDH1;SDHD","Pvalb","","Users"
"Proteasome","5/46",0.0597003736440198,0.325019798025396,0,0,2.5288272490568,7.12728970857574,"PSMB5;PSMA1;PSMD2;PSME4;PSMB10","Pvalb","","Users"
"Renin secretion","7/76",0.0609412121297617,0.325019798025396,0,0,2.10518321625214,5.8899776305273,"GUCY1A2;KCNMA1;CALM3;CACNA1C;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Central carbon metabolism in cancer","6/64",0.0742521491514,0.377567439711034,0,0,2.14556462226902,5.57908713541469,"PKM;PDHA1;PGAM1;NTRK3;PTEN;PFKM","Pvalb","","Users"
"Base excision repair","4/35",0.0761372997466181,0.377567439711034,0,0,2.67415493699323,6.88652923559939,"PARP1;MPG;APEX1;NEIL1","Pvalb","","Users"
"Fructose and mannose metabolism","4/35",0.0761372997466181,0.377567439711034,0,0,2.67415493699323,6.88652923559939,"TPI1;ALDOC;ALDOA;PFKM","Pvalb","","Users"
"Proximal tubule bicarbonate reclamation","3/22",0.0786023266046694,0.377567439711034,0,0,3.270823798627,8.318862724209,"MDH1;ATP1A3;ATP1A1","Pvalb","","Users"
"Arginine and proline metabolism","5/50",0.0796431318140463,0.377567439711034,0,0,2.30355846042121,5.82846240931548,"GOT1;AMD1;SAT2;CKB;SAT1","Pvalb","","Users"
"Cysteine and methionine metabolism","5/50",0.0796431318140463,0.377567439711034,0,0,2.30355846042121,5.82846240931548,"LDHB;GOT1;MDH1;AMD1;BCAT1","Pvalb","","Users"
"Thyroid hormone signaling pathway","9/115",0.084478033522357,0.393206846940425,0,0,1.76230337310598,4.35511641907259,"GSK3B;HDAC2;RHEB;RCAN2;ATP1A3;CTNNB1;ATP1A1;PRKACB;ACTB","Pvalb","","Users"
"Tight junction","12/167",0.0860710195188679,0.393467517800539,0,0,1.60804504089799,3.94386315089907,"CDC42;MAPK10;ACTR2;PPP2CB;MAPK9;MYL6;PRKAA1;DLG2;PPP2R2B;PRKACB;MPDZ;ACTB","Pvalb","","Users"
"Long-term potentiation","6/67",0.0882840896857567,0.396503981746557,0,0,2.03972326009618,4.95080685781419,"RPS6KA2;CALM3;CACNA1C;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Rheumatoid arthritis","7/84",0.092850473219108,0.409822778346408,0,0,1.8856689162366,4.48179168294692,"ATP6V1G1;ATP6V0B;CTSL;ATP6V0D1;ATP6V0E2;ATP6V0C;ATP6V1F","Pvalb","","Users"
"Calcium signaling pathway","13/189",0.0988257137716181,0.422826914867045,0,0,1.53417207792208,3.55068394077581,"RYR2;CACNA1C;SLC8A1;ERBB4;VDAC3;VDAC2;VDAC1;CALM3;CALM1;SLC25A5;PRKACB;CALM2;SLC25A4","Pvalb","","Users"
"Aldosterone synthesis and secretion","8/102",0.0991000581719636,0.422826914867045,0,0,1.76565515637717,4.08153304341072,"ATF2;ATP1A3;CALM3;CACNA1C;ATP1A1;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Hypertrophic cardiomyopathy (HCM)","7/86",0.102048518114574,0.428269190775917,0,0,1.8377369962965,4.19427984725153,"RYR2;PRKAA1;CACNA1C;IGF1;CACNG2;ACTB;SLC8A1","Pvalb","","Users"
"Vascular smooth muscle contraction","10/140",0.113435356558827,0.465810029708959,0,0,1.59634341562052,3.47447680318561,"NPPC;GUCY1A2;MYL6;KCNMB2;KCNMA1;CALM3;CACNA1C;CALM1;PRKACB;CALM2","Pvalb","","Users"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","6/72",0.114632936998689,0.465810029708959,0,0,1.88470308317637,4.08230477507197,"RYR2;CTNNB1;CACNA1C;CACNG2;ACTB;SLC8A1","Pvalb","","Users"
"Dilated cardiomyopathy (DCM)","7/90",0.121862753863114,0.487451015452457,0,0,1.74880307255222,3.6809853482015,"RYR2;CACNA1C;IGF1;CACNG2;PRKACB;ACTB;SLC8A1","Pvalb","","Users"
"Bacterial invasion of epithelial cells","6/74",0.126166640990173,0.490468316596341,0,0,1.82907819616396,3.78646933408537,"CDC42;ARPC2;CLTA;CTNNB1;ACTB;SEPT3","Pvalb","","Users"
"Phototransduction","3/27",0.126448862872494,0.490468316596341,0,0,2.58872282608696,5.35326471337507,"CALM3;CALM1;CALM2","Pvalb","","Users"
"Protein export","3/28",0.137036278481734,0.515901283695941,0,0,2.48504347826087,4.93904772416606,"SPCS2;SPCS1;SRP14","Pvalb","","Users"
"RNA polymerase","3/28",0.137036278481734,0.515901283695941,0,0,2.48504347826087,4.93904772416606,"POLR3F;POLR2I;POLR2L","Pvalb","","Users"
"Cellular senescence","12/185",0.148509514528783,0.550991822019832,0,0,1.43936346389345,2.74501906073461,"RHEB;VDAC3;PTEN;VDAC2;VDAC1;CALM3;FOXO3;CALM1;SLC25A5;CALM2;SLC25A4;LIN52","Pvalb","","Users"
"mRNA surveillance pathway","7/96",0.154948302365973,0.566668077224129,0,0,1.6303910504882,3.040131091507,"PPP2CB;RNMT;PPP2R2B;SSU72;UPF3A;RNPS1;MSI2","Pvalb","","Users"
"Prostate cancer","7/97",0.160830708191245,0.579896637985334,0,0,1.61219068413392,2.94612204299228,"GSK3B;CDKN1B;HSP90AB1;PTEN;CTNNB1;IGF1;ETV5","Pvalb","","Users"
