,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
0,1,Lamp5_F_P30_CORT_MF,F,Lamp5,P30,CORT,MF,GO:0031748,D1 dopamine receptor binding,8,4,0.36,0.00024
1,2,Lamp5_F_P30_CORT_MF,F,Lamp5,P30,CORT,MF,GO:0030170,pyridoxal phosphate binding,17,5,0.76,0.0007
2,3,Lamp5_F_P30_CORT_MF,F,Lamp5,P30,CORT,MF,GO:0005272,sodium channel activity,26,6,1.17,0.00083
3,4,Lamp5_F_P30_CORT_MF,F,Lamp5,P30,CORT,MF,GO:0008384,IkappaB kinase activity,2,2,0.09,0.002
4,5,Lamp5_F_P30_CORT_MF,F,Lamp5,P30,CORT,MF,GO:0004351,glutamate decarboxylase activity,2,2,0.09,0.002
0,1,Astro_F_P30_CORT_BP,F,Astro,P30,CORT,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Astro_F_P30_CORT_BP,F,Astro,P30,CORT,BP,GO:0000003,reproduction,463,0,0.0,1
2,3,Astro_F_P30_CORT_BP,F,Astro,P30,CORT,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Astro_F_P30_CORT_BP,F,Astro,P30,CORT,BP,GO:0000018,regulation of DNA recombination,34,0,0.0,1
4,5,Astro_F_P30_CORT_BP,F,Astro,P30,CORT,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Astro_F_P30_CORT_CC,F,Astro,P30,CORT,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Astro_F_P30_CORT_CC,F,Astro,P30,CORT,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Astro_F_P30_CORT_CC,F,Astro,P30,CORT,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Astro_F_P30_CORT_CC,F,Astro,P30,CORT,CC,GO:0000118,histone deacetylase complex,44,0,0.0,1
4,5,Astro_F_P30_CORT_CC,F,Astro,P30,CORT,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Astro_F_P30_CORT_MF,F,Astro,P30,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Astro_F_P30_CORT_MF,F,Astro,P30,CORT,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Astro_F_P30_CORT_MF,F,Astro,P30,CORT,MF,GO:0000030,mannosyltransferase activity,11,0,0.0,1
3,4,Astro_F_P30_CORT_MF,F,Astro,P30,CORT,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Astro_F_P30_CORT_MF,F,Astro,P30,CORT,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,L2_3_IT_F_P60_CORT_BP,F,L2_3_IT,P60,CORT,BP,GO:2000463,positive regulation of excitatory postsynaptic potential,32,17,6.11,1.6e-05
1,2,L2_3_IT_F_P60_CORT_BP,F,L2_3_IT,P60,CORT,BP,GO:0045824,negative regulation of innate immune response,15,10,2.86,7.3e-05
2,3,L2_3_IT_F_P60_CORT_BP,F,L2_3_IT,P60,CORT,BP,GO:0048814,regulation of dendrite morphogenesis,70,26,13.37,0.0003
3,4,L2_3_IT_F_P60_CORT_BP,F,L2_3_IT,P60,CORT,BP,GO:0008344,adult locomotory behavior,68,25,12.98,0.00046
4,5,L2_3_IT_F_P60_CORT_BP,F,L2_3_IT,P60,CORT,BP,GO:0048172,regulation of short-term neuronal synaptic plasticity,18,10,3.44,0.00061
0,1,L2_3_IT_F_P60_CORT_CC,F,L2_3_IT,P60,CORT,CC,GO:0043198,dendritic shaft,60,29,11.47,2.6e-07
1,2,L2_3_IT_F_P60_CORT_CC,F,L2_3_IT,P60,CORT,CC,GO:0098978,glutamatergic synapse,422,118,80.65,3.3e-06
2,3,L2_3_IT_F_P60_CORT_CC,F,L2_3_IT,P60,CORT,CC,GO:0043197,dendritic spine,163,57,31.15,1.6e-05
3,4,L2_3_IT_F_P60_CORT_CC,F,L2_3_IT,P60,CORT,CC,GO:0014069,postsynaptic density,331,100,63.26,3.1e-05
4,5,L2_3_IT_F_P60_CORT_CC,F,L2_3_IT,P60,CORT,CC,GO:0060076,excitatory synapse,66,31,12.61,3.9e-05
0,1,L2_3_IT_F_P60_CORT_MF,F,L2_3_IT,P60,CORT,MF,GO:0017124,SH3 domain binding,78,29,15.07,0.00017
1,2,L2_3_IT_F_P60_CORT_MF,F,L2_3_IT,P60,CORT,MF,GO:0035255,ionotropic glutamate receptor binding,30,14,5.8,0.00061
2,3,L2_3_IT_F_P60_CORT_MF,F,L2_3_IT,P60,CORT,MF,GO:0043621,protein self-association,30,14,5.8,0.00061
3,4,L2_3_IT_F_P60_CORT_MF,F,L2_3_IT,P60,CORT,MF,GO:0042165,neurotransmitter binding,8,6,1.55,0.00101
4,5,L2_3_IT_F_P60_CORT_MF,F,L2_3_IT,P60,CORT,MF,GO:0099583,neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration,4,4,0.77,0.00139
0,1,L6_F_P60_CORT_BP,F,L6,P60,CORT,BP,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",45,36,23.52,0.00011
1,2,L6_F_P60_CORT_BP,F,L6,P60,CORT,BP,GO:0006349,regulation of gene expression by genetic imprinting,14,14,7.32,0.00011
2,3,L6_F_P60_CORT_BP,F,L6,P60,CORT,BP,GO:0048813,dendrite morphogenesis,148,97,77.37,0.00066
3,4,L6_F_P60_CORT_BP,F,L6,P60,CORT,BP,GO:0048536,spleen development,16,14,8.36,0.00356
4,5,L6_F_P60_CORT_BP,F,L6,P60,CORT,BP,GO:0050877,nervous system process,494,287,258.23,0.00407
0,1,L6_F_P60_CORT_CC,F,L6,P60,CORT,CC,GO:0099056,integral component of presynaptic membrane,78,55,40.73,0.00072
1,2,L6_F_P60_CORT_CC,F,L6,P60,CORT,CC,GO:0016607,nuclear speck,195,124,101.82,0.00075
2,3,L6_F_P60_CORT_CC,F,L6,P60,CORT,CC,GO:0005814,centriole,61,43,31.85,0.00272
3,4,L6_F_P60_CORT_CC,F,L6,P60,CORT,CC,GO:0035102,PRC1 complex,9,9,4.7,0.00287
4,5,L6_F_P60_CORT_CC,F,L6,P60,CORT,CC,GO:0014069,postsynaptic density,331,205,172.83,0.003
0,1,L6_F_P60_CORT_MF,F,L6,P60,CORT,MF,GO:0004674,protein serine/threonine kinase activity,242,157,127.41,6e-05
1,2,L6_F_P60_CORT_MF,F,L6,P60,CORT,MF,GO:0005085,guanyl-nucleotide exchange factor activity,112,78,58.97,0.00017
2,3,L6_F_P60_CORT_MF,F,L6,P60,CORT,MF,GO:0008270,zinc ion binding,315,192,165.84,0.00146
3,4,L6_F_P60_CORT_MF,F,L6,P60,CORT,MF,GO:0099094,ligand-gated cation channel activity,34,26,17.9,0.00371
4,5,L6_F_P60_CORT_MF,F,L6,P60,CORT,MF,GO:0099626,voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels,12,11,6.32,0.00532
0,1,Sst_F_P60_CORT_BP,F,Sst,P60,CORT,BP,GO:0016050,vesicle organization,170,13,4.12,0.00023
1,2,Sst_F_P60_CORT_BP,F,Sst,P60,CORT,BP,GO:0048193,Golgi vesicle transport,185,12,4.48,0.00171
2,3,Sst_F_P60_CORT_BP,F,Sst,P60,CORT,BP,GO:0061789,dense core granule priming,3,2,0.07,0.00172
3,4,Sst_F_P60_CORT_BP,F,Sst,P60,CORT,BP,GO:0006689,ganglioside catabolic process,3,2,0.07,0.00172
4,5,Sst_F_P60_CORT_BP,F,Sst,P60,CORT,BP,GO:0050714,positive regulation of protein secretion,77,7,1.87,0.0025
0,1,Sst_F_P60_CORT_CC,F,Sst,P60,CORT,CC,GO:0000792,heterochromatin,46,6,1.12,0.00078
1,2,Sst_F_P60_CORT_CC,F,Sst,P60,CORT,CC,GO:0005912,adherens junction,78,7,1.89,0.00271
2,3,Sst_F_P60_CORT_CC,F,Sst,P60,CORT,CC,GO:0098839,postsynaptic density membrane,79,7,1.92,0.00291
3,4,Sst_F_P60_CORT_CC,F,Sst,P60,CORT,CC,GO:0032587,ruffle membrane,43,5,1.04,0.00361
4,5,Sst_F_P60_CORT_CC,F,Sst,P60,CORT,CC,GO:0016459,myosin complex,14,3,0.34,0.00419
0,1,Sst_F_P60_CORT_MF,F,Sst,P60,CORT,MF,GO:0003774,motor activity,44,6,1.09,0.00068
1,2,Sst_F_P60_CORT_MF,F,Sst,P60,CORT,MF,GO:0008017,microtubule binding,150,10,3.71,0.00393
2,3,Sst_F_P60_CORT_MF,F,Sst,P60,CORT,MF,GO:0031489,myosin V binding,14,3,0.35,0.00444
3,4,Sst_F_P60_CORT_MF,F,Sst,P60,CORT,MF,GO:0001162,RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding,5,2,0.12,0.0058
4,5,Sst_F_P60_CORT_MF,F,Sst,P60,CORT,MF,GO:0031435,mitogen-activated protein kinase kinase kinase binding,16,3,0.4,0.00658
0,1,L5_F_P60_CORT_BP,F,L5,P60,CORT,BP,GO:2001222,regulation of neuron migration,35,20,9.17,0.0001
1,2,L5_F_P60_CORT_BP,F,L5,P60,CORT,BP,GO:0086014,atrial cardiac muscle cell action potential,9,8,2.36,0.00015
2,3,L5_F_P60_CORT_BP,F,L5,P60,CORT,BP,GO:0007010,cytoskeleton organization,672,215,176.14,0.00025
3,4,L5_F_P60_CORT_BP,F,L5,P60,CORT,BP,GO:0086091,regulation of heart rate by cardiac conduction,14,10,3.67,0.00051
4,5,L5_F_P60_CORT_BP,F,L5,P60,CORT,BP,GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,8,7,2.1,0.00052
0,1,L5_F_P60_CORT_CC,F,L5,P60,CORT,CC,GO:0098978,glutamatergic synapse,422,154,110.96,1.3e-06
1,2,L5_F_P60_CORT_CC,F,L5,P60,CORT,CC,GO:0014069,postsynaptic density,331,130,87.03,4.3e-06
2,3,L5_F_P60_CORT_CC,F,L5,P60,CORT,CC,GO:0060076,excitatory synapse,66,33,17.35,3e-05
3,4,L5_F_P60_CORT_CC,F,L5,P60,CORT,CC,GO:0043195,terminal bouton,53,27,13.94,0.0001
4,5,L5_F_P60_CORT_CC,F,L5,P60,CORT,CC,GO:0099055,integral component of postsynaptic membrane,122,51,32.08,0.00013
0,1,L5_F_P60_CORT_MF,F,L5,P60,CORT,MF,GO:0005085,guanyl-nucleotide exchange factor activity,112,50,29.5,1.9e-05
1,2,L5_F_P60_CORT_MF,F,L5,P60,CORT,MF,GO:0004683,calmodulin-dependent protein kinase activity,16,11,4.21,0.00046
2,3,L5_F_P60_CORT_MF,F,L5,P60,CORT,MF,GO:0005516,calmodulin binding,107,44,28.19,0.00057
3,4,L5_F_P60_CORT_MF,F,L5,P60,CORT,MF,GO:0019894,kinesin binding,36,19,9.48,0.00064
4,5,L5_F_P60_CORT_MF,F,L5,P60,CORT,MF,GO:0035591,signaling adaptor activity,31,17,8.17,0.00069
0,1,L4_F_P60_CORT_BP,F,L4,P60,CORT,BP,GO:0033262,regulation of nuclear cell cycle DNA replication,7,2,0.03,0.00039
1,2,L4_F_P60_CORT_BP,F,L4,P60,CORT,BP,GO:0030336,negative regulation of cell migration,124,4,0.55,0.00198
2,3,L4_F_P60_CORT_BP,F,L4,P60,CORT,BP,GO:0032835,glomerulus development,18,2,0.08,0.00274
3,4,L4_F_P60_CORT_BP,F,L4,P60,CORT,BP,GO:0030201,heparan sulfate proteoglycan metabolic process,19,2,0.08,0.00305
4,5,L4_F_P60_CORT_BP,F,L4,P60,CORT,BP,GO:0006210,thymine catabolic process,1,1,0.0,0.0044
0,1,L4_F_P60_CORT_CC,F,L4,P60,CORT,CC,GO:0098984,neuron to neuron synapse,356,6,1.56,0.0039
1,2,L4_F_P60_CORT_CC,F,L4,P60,CORT,CC,GO:0046658,anchored component of plasma membrane,27,2,0.12,0.0061
2,3,L4_F_P60_CORT_CC,F,L4,P60,CORT,CC,GO:0098889,intrinsic component of presynaptic membrane,87,3,0.38,0.0063
3,4,L4_F_P60_CORT_CC,F,L4,P60,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,98,3,0.43,0.0087
4,5,L4_F_P60_CORT_CC,F,L4,P60,CORT,CC,GO:0043256,laminin complex,2,1,0.01,0.0087
0,1,L4_F_P60_CORT_MF,F,L4,P60,CORT,MF,GO:0071949,FAD binding,9,2,0.04,0.00064
1,2,L4_F_P60_CORT_MF,F,L4,P60,CORT,MF,GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",10,2,0.04,0.0008
2,3,L4_F_P60_CORT_MF,F,L4,P60,CORT,MF,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",112,4,0.48,0.00127
3,4,L4_F_P60_CORT_MF,F,L4,P60,CORT,MF,GO:0098632,cell-cell adhesion mediator activity,20,2,0.09,0.00327
4,5,L4_F_P60_CORT_MF,F,L4,P60,CORT,MF,GO:0017113,dihydropyrimidine dehydrogenase (NADP+) activity,1,1,0.0,0.00432
0,1,Pvalb_F_P60_CORT_BP,F,Pvalb,P60,CORT,BP,GO:0060083,smooth muscle contraction involved in micturition,2,2,0.06,0.001
1,2,Pvalb_F_P60_CORT_BP,F,Pvalb,P60,CORT,BP,GO:0006423,cysteinyl-tRNA aminoacylation,2,2,0.06,0.001
2,3,Pvalb_F_P60_CORT_BP,F,Pvalb,P60,CORT,BP,GO:0007268,chemical synaptic transmission,482,28,15.31,0.0013
3,4,Pvalb_F_P60_CORT_BP,F,Pvalb,P60,CORT,BP,GO:2000809,positive regulation of synaptic vesicle clustering,8,3,0.25,0.0016
4,5,Pvalb_F_P60_CORT_BP,F,Pvalb,P60,CORT,BP,GO:0050877,nervous system process,493,28,15.66,0.0018
0,1,Pvalb_F_P60_CORT_CC,F,Pvalb,P60,CORT,CC,GO:0098978,glutamatergic synapse,422,27,13.22,0.00029
1,2,Pvalb_F_P60_CORT_CC,F,Pvalb,P60,CORT,CC,GO:0035327,transcriptionally active chromatin,13,4,0.41,0.00054
2,3,Pvalb_F_P60_CORT_CC,F,Pvalb,P60,CORT,CC,GO:0014069,postsynaptic density,331,22,10.37,0.00065
3,4,Pvalb_F_P60_CORT_CC,F,Pvalb,P60,CORT,CC,GO:0098797,plasma membrane protein complex,258,18,8.08,0.00117
4,5,Pvalb_F_P60_CORT_CC,F,Pvalb,P60,CORT,CC,GO:0030425,dendrite,528,29,16.54,0.002
0,1,Pvalb_F_P60_CORT_MF,F,Pvalb,P60,CORT,MF,GO:0008017,microtubule binding,150,13,4.78,0.00094
1,2,Pvalb_F_P60_CORT_MF,F,Pvalb,P60,CORT,MF,GO:0004817,cysteine-tRNA ligase activity,2,2,0.06,0.00101
2,3,Pvalb_F_P60_CORT_MF,F,Pvalb,P60,CORT,MF,GO:0032050,clathrin heavy chain binding,7,3,0.22,0.00101
3,4,Pvalb_F_P60_CORT_MF,F,Pvalb,P60,CORT,MF,GO:0098919,structural constituent of postsynaptic density,9,3,0.29,0.00232
4,5,Pvalb_F_P60_CORT_MF,F,Pvalb,P60,CORT,MF,GO:0044323,retinoic acid-responsive element binding,3,2,0.1,0.00296
0,1,Sncg_F_P60_CORT_BP,F,Sncg,P60,CORT,BP,GO:0006891,intra-Golgi vesicle-mediated transport,23,1,0.0,0.0033
1,2,Sncg_F_P60_CORT_BP,F,Sncg,P60,CORT,BP,GO:0007030,Golgi organization,89,1,0.01,0.0128
2,3,Sncg_F_P60_CORT_BP,F,Sncg,P60,CORT,BP,GO:0010256,endomembrane system organization,247,1,0.04,0.0354
3,4,Sncg_F_P60_CORT_BP,F,Sncg,P60,CORT,BP,GO:0015031,protein transport,954,1,0.14,0.1367
4,5,Sncg_F_P60_CORT_BP,F,Sncg,P60,CORT,BP,GO:0015833,peptide transport,969,1,0.14,0.1388
0,1,Sncg_F_P60_CORT_CC,F,Sncg,P60,CORT,CC,GO:0017119,Golgi transport complex,10,1,0.0,0.0014
1,2,Sncg_F_P60_CORT_CC,F,Sncg,P60,CORT,CC,GO:0005795,Golgi stack,51,1,0.01,0.0073
2,3,Sncg_F_P60_CORT_CC,F,Sncg,P60,CORT,CC,GO:0005829,cytosol,1860,1,0.27,0.2652
3,4,Sncg_F_P60_CORT_CC,F,Sncg,P60,CORT,CC,GO:0016020,membrane,3372,1,0.48,0.4808
4,5,Sncg_F_P60_CORT_CC,F,Sncg,P60,CORT,CC,GO:0005622,intracellular anatomical structure,6051,1,0.86,1.0
0,1,Sncg_F_P60_CORT_MF,F,Sncg,P60,CORT,MF,GO:0044877,protein-containing complex binding,739,1,0.11,0.11
1,2,Sncg_F_P60_CORT_MF,F,Sncg,P60,CORT,MF,GO:0005488,binding,5367,1,0.78,0.78
2,3,Sncg_F_P60_CORT_MF,F,Sncg,P60,CORT,MF,GO:0003674,molecular_function,6872,1,1.0,1.0
3,4,Sncg_F_P60_CORT_MF,F,Sncg,P60,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1.0
4,5,Sncg_F_P60_CORT_MF,F,Sncg,P60,CORT,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1.0
0,1,Non_neuronal_F_P60_CORT_BP,F,Non_neuronal,P60,CORT,BP,GO:0072378,"blood coagulation, fibrin clot formation",1,1,0.0,0.00086
1,2,Non_neuronal_F_P60_CORT_BP,F,Non_neuronal,P60,CORT,BP,GO:0003192,mitral valve formation,1,1,0.0,0.00086
2,3,Non_neuronal_F_P60_CORT_BP,F,Non_neuronal,P60,CORT,BP,GO:0003195,tricuspid valve formation,1,1,0.0,0.00086
3,4,Non_neuronal_F_P60_CORT_BP,F,Non_neuronal,P60,CORT,BP,GO:1900148,negative regulation of Schwann cell migration,1,1,0.0,0.00086
4,5,Non_neuronal_F_P60_CORT_BP,F,Non_neuronal,P60,CORT,BP,GO:0045617,negative regulation of keratinocyte differentiation,1,1,0.0,0.00086
0,1,Non_neuronal_F_P60_CORT_CC,F,Non_neuronal,P60,CORT,CC,GO:0005577,fibrinogen complex,1,1,0.0,0.00085
1,2,Non_neuronal_F_P60_CORT_CC,F,Non_neuronal,P60,CORT,CC,GO:0098688,parallel fiber to Purkinje cell synapse,26,1,0.02,0.02198
2,3,Non_neuronal_F_P60_CORT_CC,F,Non_neuronal,P60,CORT,CC,GO:0005604,basement membrane,33,1,0.03,0.02782
3,4,Non_neuronal_F_P60_CORT_CC,F,Non_neuronal,P60,CORT,CC,GO:0070062,extracellular exosome,35,1,0.03,0.02949
4,5,Non_neuronal_F_P60_CORT_CC,F,Non_neuronal,P60,CORT,CC,GO:0043230,extracellular organelle,40,1,0.03,0.03364
0,1,Non_neuronal_F_P60_CORT_MF,F,Non_neuronal,P60,CORT,MF,GO:0045340,mercury ion binding,3,1,0.0,0.0026
1,2,Non_neuronal_F_P60_CORT_MF,F,Non_neuronal,P60,CORT,MF,GO:0050291,sphingosine N-acyltransferase activity,5,1,0.0,0.0043
2,3,Non_neuronal_F_P60_CORT_MF,F,Non_neuronal,P60,CORT,MF,GO:0016504,peptidase activator activity,16,1,0.01,0.0139
3,4,Non_neuronal_F_P60_CORT_MF,F,Non_neuronal,P60,CORT,MF,GO:0043394,proteoglycan binding,17,1,0.01,0.0147
4,5,Non_neuronal_F_P60_CORT_MF,F,Non_neuronal,P60,CORT,MF,GO:0019706,protein-cysteine S-palmitoyltransferase activity,18,1,0.02,0.0156
0,1,Oligo_F_P60_CORT_BP,F,Oligo,P60,CORT,BP,GO:0032793,positive regulation of CREB transcription factor activity,12,2,0.06,0.0016
1,2,Oligo_F_P60_CORT_BP,F,Oligo,P60,CORT,BP,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,20,2,0.1,0.0044
2,3,Oligo_F_P60_CORT_BP,F,Oligo,P60,CORT,BP,GO:0070073,clustering of voltage-gated calcium channels,1,1,0.01,0.005
3,4,Oligo_F_P60_CORT_BP,F,Oligo,P60,CORT,BP,GO:0021797,forebrain anterior/posterior pattern specification,1,1,0.01,0.005
4,5,Oligo_F_P60_CORT_BP,F,Oligo,P60,CORT,BP,GO:0071377,cellular response to glucagon stimulus,1,1,0.01,0.005
0,1,Oligo_F_P60_CORT_CC,F,Oligo,P60,CORT,CC,GO:0005886,plasma membrane,1882,20,9.92,0.00039
1,2,Oligo_F_P60_CORT_CC,F,Oligo,P60,CORT,CC,GO:0014802,terminal cisterna,1,1,0.01,0.00527
2,3,Oligo_F_P60_CORT_CC,F,Oligo,P60,CORT,CC,GO:0005882,intermediate filament,26,2,0.14,0.00811
3,4,Oligo_F_P60_CORT_CC,F,Oligo,P60,CORT,CC,GO:0043235,receptor complex,163,4,0.86,0.01018
4,5,Oligo_F_P60_CORT_CC,F,Oligo,P60,CORT,CC,GO:1905202,methylcrotonoyl-CoA carboxylase complex,2,1,0.01,0.01051
0,1,Oligo_F_P60_CORT_MF,F,Oligo,P60,CORT,MF,GO:0070123,"transforming growth factor beta receptor activity, type III",1,1,0.01,0.0054
1,2,Oligo_F_P60_CORT_MF,F,Oligo,P60,CORT,MF,GO:0005509,calcium ion binding,233,5,1.25,0.0077
2,3,Oligo_F_P60_CORT_MF,F,Oligo,P60,CORT,MF,GO:0004485,methylcrotonoyl-CoA carboxylase activity,2,1,0.01,0.0107
3,4,Oligo_F_P60_CORT_MF,F,Oligo,P60,CORT,MF,GO:0038025,reelin receptor activity,2,1,0.01,0.0107
4,5,Oligo_F_P60_CORT_MF,F,Oligo,P60,CORT,MF,GO:0005114,type II transforming growth factor beta receptor binding,2,1,0.01,0.0107
0,1,Vip_F_P60_CORT_BP,F,Vip,P60,CORT,BP,GO:1901021,positive regulation of calcium ion transmembrane transporter activity,20,3,0.12,0.00024
1,2,Vip_F_P60_CORT_BP,F,Vip,P60,CORT,BP,GO:0021549,cerebellum development,67,4,0.42,0.00076
2,3,Vip_F_P60_CORT_BP,F,Vip,P60,CORT,BP,GO:0071872,cellular response to epinephrine stimulus,7,2,0.04,0.00078
3,4,Vip_F_P60_CORT_BP,F,Vip,P60,CORT,BP,GO:0014823,response to activity,8,2,0.05,0.00104
4,5,Vip_F_P60_CORT_BP,F,Vip,P60,CORT,BP,GO:0021766,hippocampus development,39,3,0.24,0.00177
0,1,Vip_F_P60_CORT_CC,F,Vip,P60,CORT,CC,GO:0099055,integral component of postsynaptic membrane,122,5,0.74,0.00079
1,2,Vip_F_P60_CORT_CC,F,Vip,P60,CORT,CC,GO:0034704,calcium channel complex,34,3,0.21,0.00109
2,3,Vip_F_P60_CORT_CC,F,Vip,P60,CORT,CC,GO:0033017,sarcoplasmic reticulum membrane,11,2,0.07,0.00191
3,4,Vip_F_P60_CORT_CC,F,Vip,P60,CORT,CC,GO:0098982,GABA-ergic synapse,90,4,0.55,0.00206
4,5,Vip_F_P60_CORT_CC,F,Vip,P60,CORT,CC,GO:0043005,neuron projection,963,13,5.84,0.00353
0,1,Vip_F_P60_CORT_MF,F,Vip,P60,CORT,MF,GO:0008017,microtubule binding,150,5,0.93,0.0022
1,2,Vip_F_P60_CORT_MF,F,Vip,P60,CORT,MF,GO:0005251,delayed rectifier potassium channel activity,15,2,0.09,0.0037
2,3,Vip_F_P60_CORT_MF,F,Vip,P60,CORT,MF,GO:0034237,protein kinase A regulatory subunit binding,16,2,0.1,0.0043
3,4,Vip_F_P60_CORT_MF,F,Vip,P60,CORT,MF,GO:0043924,suramin binding,1,1,0.01,0.0062
4,5,Vip_F_P60_CORT_MF,F,Vip,P60,CORT,MF,GO:0050185,phosphatidylinositol deacylase activity,1,1,0.01,0.0062
0,1,Lamp5_F_P60_CORT_BP,F,Lamp5,P60,CORT,BP,GO:0060074,synapse maturation,26,6,0.88,0.00018
1,2,Lamp5_F_P60_CORT_BP,F,Lamp5,P60,CORT,BP,GO:0043951,negative regulation of cAMP-mediated signaling,10,3,0.34,0.00386
2,3,Lamp5_F_P60_CORT_BP,F,Lamp5,P60,CORT,BP,GO:0007416,synapse assembly,130,11,4.4,0.00445
3,4,Lamp5_F_P60_CORT_BP,F,Lamp5,P60,CORT,BP,GO:0090036,regulation of protein kinase C signaling,11,3,0.37,0.00517
4,5,Lamp5_F_P60_CORT_BP,F,Lamp5,P60,CORT,BP,GO:0150012,positive regulation of neuron projection arborization,4,2,0.14,0.00655
0,1,Lamp5_F_P60_CORT_CC,F,Lamp5,P60,CORT,CC,GO:0061202,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane,2,2,0.07,0.0012
1,2,Lamp5_F_P60_CORT_CC,F,Lamp5,P60,CORT,CC,GO:0033179,"proton-transporting V-type ATPase, V0 domain",7,3,0.24,0.0012
2,3,Lamp5_F_P60_CORT_CC,F,Lamp5,P60,CORT,CC,GO:0016607,nuclear speck,195,15,6.63,0.0025
3,4,Lamp5_F_P60_CORT_CC,F,Lamp5,P60,CORT,CC,GO:0005886,plasma membrane,1909,88,64.87,0.0026
4,5,Lamp5_F_P60_CORT_CC,F,Lamp5,P60,CORT,CC,GO:0055028,cortical microtubule,3,2,0.1,0.0034
0,1,Lamp5_F_P60_CORT_MF,F,Lamp5,P60,CORT,MF,GO:0004351,glutamate decarboxylase activity,2,2,0.07,0.0011
1,2,Lamp5_F_P60_CORT_MF,F,Lamp5,P60,CORT,MF,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",17,4,0.58,0.0022
2,3,Lamp5_F_P60_CORT_MF,F,Lamp5,P60,CORT,MF,GO:0005001,transmembrane receptor protein tyrosine phosphatase activity,3,2,0.1,0.0034
3,4,Lamp5_F_P60_CORT_MF,F,Lamp5,P60,CORT,MF,GO:0043184,vascular endothelial growth factor receptor 2 binding,4,2,0.14,0.0066
4,5,Lamp5_F_P60_CORT_MF,F,Lamp5,P60,CORT,MF,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",13,3,0.44,0.0086
0,1,Astro_F_P60_CORT_BP,F,Astro,P60,CORT,BP,GO:0008150,biological_process,6981,2,2.0,1
1,2,Astro_F_P60_CORT_BP,F,Astro,P60,CORT,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
2,3,Astro_F_P60_CORT_BP,F,Astro,P60,CORT,BP,GO:0000003,reproduction,464,0,0.13,1
3,4,Astro_F_P60_CORT_BP,F,Astro,P60,CORT,BP,GO:0000012,single strand break repair,5,0,0.0,1
4,5,Astro_F_P60_CORT_BP,F,Astro,P60,CORT,BP,GO:0000018,regulation of DNA recombination,34,0,0.01,1
0,1,Astro_F_P60_CORT_CC,F,Astro,P60,CORT,CC,GO:0016021,integral component of membrane,1721,1,0.49,0.43
1,2,Astro_F_P60_CORT_CC,F,Astro,P60,CORT,CC,GO:0031224,intrinsic component of membrane,1788,1,0.51,0.44
2,3,Astro_F_P60_CORT_CC,F,Astro,P60,CORT,CC,GO:0016020,membrane,3367,1,0.96,0.73
3,4,Astro_F_P60_CORT_CC,F,Astro,P60,CORT,CC,GO:0110165,cellular anatomical entity,6682,1,1.91,1.0
4,5,Astro_F_P60_CORT_CC,F,Astro,P60,CORT,CC,GO:0005575,cellular_component,7015,2,2.0,1.0
0,1,Astro_F_P60_CORT_MF,F,Astro,P60,CORT,MF,GO:0003674,molecular_function,6872,2,2.0,1
1,2,Astro_F_P60_CORT_MF,F,Astro,P60,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
2,3,Astro_F_P60_CORT_MF,F,Astro,P60,CORT,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
